initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
52,822,1,2,1,144266.50118502445,0.26,8.135476728713699e+40,144266.50118502445
36,636,1,1,1,16323.904301621997,0.19,1.058143688472159e+42,16323.904301621997
49,614,1,2,1,-128744.2218956504,0.14,4.542514263199275e+41,-128744.2218956504
46,545,3,2,4,-106408.55273440536,0.07,5.885464200236013e+41,-106408.55273440536
51,771,3,1,3,-312856.1054356692,0.08,1.7957115711092933e+41,-312856.1054356692
40,771,2,1,5,128472.09715224762,0.21,7.283710742258996e+41,128472.09715224762
59,1693,1,1,1,-146915.25277439406,0.08,8.93584426961749e+41,-146915.25277439406
52,923,1,1,1,487208.0743418118,0.32,1.0347933888806053e+42,487208.0743418118
38,1264,3,1,5,110117.53781386996,0.09,5.3825206027985354e+41,110117.53781386996
51,1741,3,1,3,127942.30543538916,0.03,1.1385167162216285e+42,127942.30543538916
40,730,3,1,3,62948.30812928552,0.09,4.157698582552654e+41,62948.30812928552
63,641,1,4,1,70193.20423127234,0.26,8.845559311545482e+40,70193.20423127234
48,798,1,1,1,-57623.93295102669,0.21,1.321715652772063e+41,-57623.93295102669
62,1397,1,1,1,127422.44520465322,0.22,1.866933871301314e+41,127422.44520465322
43,1477,1,1,1,-158568.0349173546,0.09,1.4692221947040789e+41,-158568.0349173546
51,788,1,1,1,73966.02299423925,0.21,6.994656018722755e+41,73966.02299423925
48,1340,3,1,3,214716.8081701444,0.23,2.3365161563487767e+41,214716.8081701444
37,1340,2,1,5,30914.60207667192,0.21,3.77450315021639e+41,30914.60207667192
56,616,1,1,1,147759.73523194145,0.32,3.688832791006902e+41,147759.73523194145
48,1595,1,1,1,143982.19834949088,0.26,1.1621467389769957e+41,143982.19834949088
35,1355,2,1,5,127828.59263934148,0.27,6.529511014803792e+41,127828.59263934148
56,934,1,1,1,121186.45174783314,0.27,4.451391607066365e+40,121186.45174783314
51,1307,2,1,3,-56582.766631064165,0.25,1.5851649395589415e+41,-56582.766631064165
55,1291,2,1,3,58891.22481022773,0.07,1.4416498012082226e+41,58891.22481022773
38,1259,1,1,1,65976.8131751453,0.07,2.2453628402306378e+41,65976.8131751453
54,1327,1,1,1,118665.54748525524,0.15,1.1644182915861387e+42,118665.54748525524
41,633,2,1,3,36092.17516304959,0.11,1.609452548400501e+42,36092.17516304959
43,633,3,1,3,-171437.1106111051,0.18,2.6858979196691487e+41,-171437.1106111051
61,1399,1,1,1,-90863.1118283294,0.22,4.3871336363712715e+41,-90863.1118283294
62,1327,1,1,1,-103491.7573332209,0.3,3.3636667513431828e+41,-103491.7573332209
51,1319,3,1,4,1933.8779752706416,0.27,5.400661315254754e+41,1933.8779752706416
45,710,1,1,1,20303.67094614806,0.19,5.385768954007027e+41,20303.67094614806
49,1285,1,4,1,85979.59847591762,0.29,4.2378125495069095e+41,85979.59847591762
36,909,1,4,1,45608.74730218686,0.24,1.0387916077803143e+42,45608.74730218686
53,751,1,4,1,34131.81470222631,0.28,2.475729265710341e+41,34131.81470222631
40,591,2,3,5,95192.66139357472,0.08,1.692367308071525e+42,95192.66139357472
54,1042,1,4,1,66891.13020189478,0.12,3.893170486605267e+41,66891.13020189478
57,1044,1,4,1,352137.6695118249,0.28,6.407937161258874e+40,352137.6695118249
41,840,2,2,3,-258708.9876621654,0.07,5.9118426450926156e+41,-258708.9876621654
37,792,2,1,5,145044.55270098182,0.17,2.61678316846948e+42,145044.55270098182
45,916,1,1,1,258710.5073845795,0.07,6.2699621949336375e+41,258710.5073845795
49,918,1,1,1,-75639.58848208108,0.21,7.842727854517e+41,-75639.58848208108
40,726,3,1,3,-83976.75366662894,0.12,7.887063335933733e+41,-83976.75366662894
40,726,2,1,3,61332.45248213014,0.08,4.315860748149641e+41,61332.45248213014
42,605,1,1,1,266326.68881618674,0.16,5.435454951167438e+41,266326.68881618674
47,726,1,1,1,156289.27142359805,0.32,4.1964278508836714e+41,156289.27142359805
36,677,1,1,1,96795.50146958228,0.11,6.405660444051272e+41,96795.50146958228
35,908,3,4,1,152075.64197090763,0.15,4.637136011024738e+41,152075.64197090763
46,690,2,1,3,95617.17115861662,0.3,5.640455612605879e+41,95617.17115861662
56,837,1,3,1,44135.17280932781,0.06,1.3038348961484187e+40,44135.17280932781
60,1012,1,1,1,-108997.42401928408,0.12,2.4731611628607344e+41,-108997.42401928408
49,641,1,2,1,180788.02723116727,0.21,2.9392744873141684e+41,180788.02723116727
51,597,3,2,2,-190152.58057069647,0.26,3.4647450209056708e+41,-190152.58057069647
51,798,1,1,1,96661.93816097824,0.29,7.113271058066032e+41,96661.93816097824
35,1339,3,1,5,51711.46002590749,0.01,7.643110082945993e+41,51711.46002590749
39,1339,3,1,5,253424.53579921703,0.17,9.161762039550574e+41,253424.53579921703
44,641,1,3,1,-119851.35981090952,0.15,5.727236154792375e+41,-119851.35981090952
49,1332,1,1,1,-37730.252944764135,0.08,5.2867920913580775e+41,-37730.252944764135
58,793,3,4,3,17582.881451298534,0.21,1.9432024740000184e+41,17582.881451298534
44,1558,1,1,1,-32810.15144657867,0.13,9.740683457493015e+41,-32810.15144657867
42,1731,1,1,1,113031.81954599338,0.19,1.7197241000992696e+42,113031.81954599338
55,923,1,4,1,33929.49400331303,0.34,6.800841757574681e+40,33929.49400331303
63,1408,1,1,1,181442.7730893236,0.18,1.3401039451711797e+41,181442.7730893236
38,534,3,2,5,-128846.87389755104,0.2,3.380345247905403e+41,-128846.87389755104
53,597,1,2,1,-209238.1448582115,0.33,7.544000986554408e+41,-209238.1448582115
46,710,1,1,1,4035.784046112735,0.34,4.1696562174326646e+41,4035.784046112735
58,1477,2,1,5,143120.54443150203,0.23,4.604397515411046e+41,143120.54443150203
60,736,3,4,3,53749.82320315756,0.14,4.4251877454604734e+41,53749.82320315756
63,1490,3,1,3,-145091.33022684703,0.1,1.7350955426287545e+41,-145091.33022684703
54,747,1,2,1,153307.30912621287,0.34,1.593594179174194e+41,153307.30912621287
58,717,2,3,4,6106.350050056195,0.18,1.716981353428665e+41,6106.350050056195
46,677,1,3,1,-135322.07590921049,0.3,1.317068677804208e+41,-135322.07590921049
53,694,1,1,1,-157942.36515842527,0.15,2.807766851970437e+41,-157942.36515842527
49,701,1,1,1,-42334.78954017571,0.07,5.445429705591581e+41,-42334.78954017571
46,726,1,1,1,129612.16047355677,0.22,6.75114028047729e+41,129612.16047355677
43,785,1,2,1,285516.2321372927,0.11,3.4152057253831632e+41,285516.2321372927
61,653,3,2,3,4066.6202838013537,0.15,5.509635229884479e+41,4066.6202838013537
36,625,3,2,3,7126.5964417295945,0.17,9.73576131165584e+41,7126.5964417295945
48,540,3,2,3,198325.25808633465,0.25,7.682439714587351e+41,198325.25808633465
63,783,1,1,1,271428.53881615394,0.25,3.0348599002168463e+41,271428.53881615394
58,1459,2,1,3,-42438.979727795806,0.11,9.31903151491431e+40,-42438.979727795806
43,795,1,1,1,-50340.067660771056,0.13,8.76565841094706e+41,-50340.067660771056
62,732,3,1,2,-179602.89205369778,0.19,3.657669577045797e+41,-179602.89205369778
36,931,1,4,1,299249.24602452945,0.3,2.796246656213255e+42,299249.24602452945
45,1087,3,4,5,8851.185417807324,0.04,5.008994941244881e+41,8851.185417807324
58,540,3,2,3,-42342.51702786375,0.27,5.211596234815126e+41,-42342.51702786375
40,779,1,1,1,857.5111981128431,0.14,2.00677911068687e+41,857.5111981128431
38,665,1,1,1,335114.758332899,0.18,2.3908058387154283e+41,335114.758332899
59,1672,1,1,1,93450.4465972233,0.17,3.399246645099214e+41,93450.4465972233
56,1468,1,1,1,163989.04218035328,0.24,4.7866683987954865e+41,163989.04218035328
54,1388,3,1,5,42041.77479247748,0.15,1.685599453758011e+41,42041.77479247748
35,603,3,1,3,-23782.33078186972,0.26,4.930933566784596e+41,-23782.33078186972
51,692,1,4,1,272627.8491223127,0.35,3.601863136994363e+41,272627.8491223127
35,856,1,1,1,52106.63571173585,0.21,4.396009457256534e+41,52106.63571173585
45,770,1,1,1,335.4025221913267,0.26,5.205910849060968e+41,335.4025221913267
43,909,2,4,1,15805.16491955897,0.19,5.4986568221877874e+41,15805.16491955897
37,1248,1,1,1,-240199.734725698,0.12,2.24442772950191e+42,-240199.734725698
47,1478,1,1,1,-41565.73339913155,0.2,2.4234372157409507e+41,-41565.73339913155
50,773,1,1,1,-681.5478724595107,0.2,5.006088416698427e+41,-681.5478724595107
44,630,2,3,3,290994.3125265725,0.06,2.788181847665871e+41,290994.3125265725
47,1731,2,1,5,136705.15998836042,0.07,3.748975178280766e+41,136705.15998836042
53,1303,3,1,3,-362641.1335249161,0.3,1.2951680692360435e+41,-362641.1335249161
45,912,1,1,1,109043.62595217448,0.35,3.2962794789189373e+41,109043.62595217448
55,1680,2,1,3,256412.17532995727,0.05,5.800809186689522e+41,256412.17532995727
49,912,1,1,1,99191.60275503248,0.3,7.292514343630991e+41,99191.60275503248
44,665,1,1,1,698495.3260344049,0.21,5.3333081201448066e+41,698495.3260344049
56,1680,2,1,2,-1912.466047617956,0.27,4.184926928647022e+41,-1912.466047617956
38,665,3,1,3,160503.17743878215,0.05,6.72971650243323e+41,160503.17743878215
63,1381,1,1,1,-68533.39526990711,0.32,1.988812813503336e+41,-68533.39526990711
61,1581,2,1,3,-23215.20586506464,0.32,2.441408031140789e+41,-23215.20586506464
35,852,2,3,5,-113398.8369938508,0.02,2.6064187926685087e+41,-113398.8369938508
36,852,3,4,5,29437.524138327262,0.0,6.073959609544276e+41,29437.524138327262
56,908,1,3,1,247056.276006985,0.1,5.682130963948188e+41,247056.276006985
44,784,1,1,1,-158782.1283709008,0.25,4.9059328923494985e+41,-158782.1283709008
51,996,1,1,1,-151468.02405220395,0.27,5.5530282513866165e+41,-151468.02405220395
46,770,1,1,1,142421.95874879588,0.21,4.916610908049285e+41,142421.95874879588
41,710,3,1,3,70973.40365123464,0.0,6.383636697863113e+41,70973.40365123464
59,730,1,1,1,131611.18559458104,0.27,4.646666216289089e+41,131611.18559458104
49,486,2,3,3,721345.3025533558,0.07,1.2232291438707971e+41,721345.3025533558
52,917,3,1,2,81994.5512856617,0.31,4.024985608854314e+41,81994.5512856617
35,1622,2,1,5,69082.96296576022,0.04,1.2769541358024991e+42,69082.96296576022
57,1371,1,1,1,11750.023065886771,0.26,6.1904226434781e+40,11750.023065886771
55,1478,1,1,1,102359.23540670608,0.02,1.2761304963618596e+41,102359.23540670608
54,1391,3,1,3,14841.908156784462,0.35,1.229904563216748e+41,14841.908156784462
44,773,3,1,3,187934.6422945705,0.29,1.277385300663451e+42,187934.6422945705
39,705,1,1,1,146851.8983057537,0.17,7.867477353478639e+41,146851.8983057537
51,694,1,1,1,-16425.803058994712,0.24,8.084087862013834e+40,-16425.803058994712
58,1362,1,1,1,45591.31145562097,0.08,3.3209237166081948e+41,45591.31145562097
48,1316,3,1,3,-61877.12400548154,0.29,2.772840892353713e+41,-61877.12400548154
49,621,1,1,1,123333.69289021236,0.01,2.9183381298963198e+41,123333.69289021236
50,1303,1,1,1,13448.5110796697,0.32,2.582283657372746e+41,13448.5110796697
48,627,2,2,3,34202.8837839145,0.35,1.4911304957596818e+42,34202.8837839145
55,1371,1,1,1,-62852.681237418445,0.13,3.5365892128964775e+41,-62852.681237418445
45,621,1,1,1,141729.38156930433,0.08,5.2607504712248804e+41,141729.38156930433
42,659,1,1,1,295981.3803835023,0.35,4.962183343808071e+41,295981.3803835023
57,777,1,1,1,-43660.81219745197,0.25,4.403833768616695e+41,-43660.81219745197
41,849,1,1,1,14462.43507334891,0.3,1.1516169140328855e+42,14462.43507334891
50,1408,3,1,5,-93748.6465222829,0.03,6.149280933238465e+41,-93748.6465222829
51,1307,2,1,5,155930.62143270153,0.05,3.478125177967712e+40,155930.62143270153
49,1332,1,1,1,12445.1148397866,0.3,9.904634051176968e+41,12445.1148397866
62,1329,1,1,1,-342.679107762368,0.13,1.4540154765358806e+41,-342.679107762368
52,1405,1,1,1,-243346.6194486477,0.08,5.915390248414974e+41,-243346.6194486477
36,824,3,1,3,-107149.49074462244,0.1,8.99178696703015e+41,-107149.49074462244
54,854,3,1,3,32308.368050402027,0.35,6.105211599948914e+41,32308.368050402027
53,917,2,1,3,-164495.06830398162,0.02,2.3769678686036835e+41,-164495.06830398162
41,1367,3,1,5,10652.861360022713,0.2,2.636772817599392e+41,10652.861360022713
61,517,3,2,5,-260818.15972892632,0.08,3.149108397637974e+41,-260818.15972892632
52,575,1,3,1,-158534.32362272448,0.08,5.223427408386503e+41,-158534.32362272448
49,1330,3,1,3,124738.3373674898,0.01,4.472655384655001e+41,124738.3373674898
49,1330,3,1,2,80727.04001758233,0.1,7.822184396865789e+41,80727.04001758233
58,1376,1,1,1,-53390.23107230386,0.07,2.4384230083541172e+41,-53390.23107230386
42,804,2,1,5,68162.11703088428,0.3,3.034172366059547e+42,68162.11703088428
57,744,1,1,1,307027.8475764798,0.02,3.781375407600054e+41,307027.8475764798
59,1419,1,1,1,50017.55944974597,0.1,3.3587253191693917e+41,50017.55944974597
47,1461,1,1,1,78664.2186237344,0.25,1.1805278632693611e+42,78664.2186237344
53,1727,1,1,1,-123555.76364936632,0.14,3.4056677238468784e+40,-123555.76364936632
60,1377,1,1,1,121750.34370521623,0.22,6.0279923987316915e+41,121750.34370521623
48,1377,1,1,1,-143710.95804622216,0.11,1.1229632147492813e+42,-143710.95804622216
43,868,2,1,3,68134.04139003245,0.29,4.3888081501195724e+41,68134.04139003245
43,781,3,1,3,38177.49950822203,0.19,1.5170500112329297e+41,38177.49950822203
58,1386,1,1,1,89055.87385535506,0.05,2.2079317056710087e+41,89055.87385535506
55,1419,1,1,1,94367.23274517064,0.33,3.5426826393077254e+41,94367.23274517064
61,1318,1,1,1,29726.186322424965,0.09,2.633501847817375e+41,29726.186322424965
48,1470,1,1,1,-55855.8807441191,0.25,2.7098092712720552e+41,-55855.8807441191
36,1426,3,1,4,-166932.28653770537,0.14,1.6526373774125478e+41,-166932.28653770537
56,1428,3,1,3,143381.44183605342,0.26,4.203412393441081e+41,143381.44183605342
40,624,3,2,1,-91657.19818906972,0.14,7.922291829298289e+41,-91657.19818906972
63,606,1,2,1,716964.8543375741,0.16,3.161467944839639e+40,716964.8543375741
54,882,3,1,3,57364.99197138577,0.17,3.087669668110006e+41,57364.99197138577
46,1085,1,1,1,32209.67904788115,0.17,1.4348819403095085e+41,32209.67904788115
35,958,2,1,3,-41652.57286653632,0.2,1.7296904982864317e+42,-41652.57286653632
50,1016,3,1,3,-205323.0347053868,0.18,1.7316262194698881e+41,-205323.0347053868
39,882,2,1,3,140638.74073120242,0.17,1.0306066330256451e+42,140638.74073120242
53,769,1,1,1,90963.85493572045,0.11,1.9419599212665432e+41,90963.85493572045
37,669,2,2,3,99855.77846625258,0.13,3.283413378718951e+42,99855.77846625258
35,700,3,2,3,47117.67823227865,0.2,2.9336409888453504e+42,47117.67823227865
62,1332,1,1,1,-112816.8500062822,0.11,6.7472073020860565e+41,-112816.8500062822
54,762,1,4,1,16961.561166203566,0.1,4.062603774831568e+41,16961.561166203566
56,1496,1,1,1,33387.313006490906,0.17,6.023516860378601e+41,33387.313006490906
40,1123,2,4,4,13066.633772582763,0.32,1.4202754543115846e+42,13066.633772582763
38,699,1,1,1,-59163.00400507369,0.04,1.0527699182950459e+42,-59163.00400507369
52,725,1,4,1,40804.29744597116,0.15,4.833234649023289e+41,40804.29744597116
49,916,1,1,1,22193.40594299068,0.29,8.378021285661809e+41,22193.40594299068
42,1457,3,1,3,-138022.65183944823,0.06,7.836657381478259e+41,-138022.65183944823
61,1475,1,1,1,-312619.80847442214,0.21,1.4128512515936664e+41,-312619.80847442214
35,1500,2,1,5,69054.33199846835,0.2,7.336582271981638e+41,69054.33199846835
40,777,1,1,1,109675.12884872578,0.18,1.395306490818504e+42,109675.12884872578
49,1457,1,1,1,151541.5133399135,0.16,6.2658455861386885e+41,151541.5133399135
57,1059,2,1,3,-85984.64645337836,0.29,1.922042865246861e+41,-85984.64645337836
55,779,1,1,1,109971.42986456362,0.28,3.0848038143153924e+41,109971.42986456362
57,1419,1,1,1,-120817.75571375537,0.03,3.8598560703963495e+41,-120817.75571375537
42,824,1,1,1,-102027.18087643434,0.03,4.1825837286668864e+41,-102027.18087643434
41,824,1,1,1,127162.45161148746,0.22,8.981819145597631e+41,127162.45161148746
37,756,3,1,5,15243.811983144633,0.11,1.0384428270255738e+42,15243.811983144633
41,824,3,1,3,-112805.59133196047,0.0,3.1334827888967878e+41,-112805.59133196047
48,552,1,3,1,-146720.1587381892,0.12,4.4683344954721166e+41,-146720.1587381892
48,976,1,1,1,453045.223799041,0.28,7.624414792120214e+41,453045.223799041
41,774,1,1,1,157821.1474836108,0.29,9.920869485980853e+41,157821.1474836108
50,858,1,4,1,-218468.6573877736,0.2,3.043261671094424e+41,-218468.6573877736
41,1466,2,1,3,177351.05299465472,0.16,9.397872685523765e+40,177351.05299465472
55,1099,1,1,1,88675.19685108491,0.31,5.078089433511352e+41,88675.19685108491
48,921,3,1,3,114787.31788653876,0.06,1.4449528246933277e+41,114787.31788653876
36,1583,3,3,5,-130982.88489123482,0.21,1.184814002009799e+42,-130982.88489123482
56,706,2,2,4,-128154.20291493686,0.16,1.5614634390465138e+41,-128154.20291493686
56,706,2,2,2,-127659.99549862744,0.21,3.4824044654706523e+41,-127659.99549862744
53,645,1,2,1,116003.085479317,0.02,3.491269648883767e+41,116003.085479317
41,673,1,2,1,147937.37145349415,0.34,2.536645276258355e+42,147937.37145349415
54,927,1,1,1,-120533.35722693012,0.13,7.643319361747305e+40,-120533.35722693012
52,601,1,2,1,-12575.342632291213,0.01,7.005036799310452e+41,-12575.342632291213
50,601,3,2,4,-235033.42699976583,0.04,1.7154463334578454e+41,-235033.42699976583
37,537,3,2,5,19125.561494982063,0.22,5.446801133294623e+41,19125.561494982063
47,1301,2,1,5,87517.11754234879,0.12,2.1128129021343704e+41,87517.11754234879
49,1494,1,1,1,42682.39107324185,0.24,3.329028889092663e+41,42682.39107324185
55,890,1,4,1,178347.01609271768,0.24,4.889551881293462e+41,178347.01609271768
52,596,3,2,4,-53502.48162295553,0.02,2.2116967669469937e+41,-53502.48162295553
53,1317,1,1,1,59239.94688070292,0.08,1.3702940939156124e+41,59239.94688070292
44,606,3,2,1,113631.57113764266,0.32,8.410401519398584e+40,113631.57113764266
52,596,1,2,1,-131530.24401255543,0.11,9.333838553674672e+41,-131530.24401255543
62,1388,1,1,1,-189955.0806102763,0.11,2.4079974616229196e+41,-189955.0806102763
45,709,3,1,5,84096.33043260891,0.19,1.049284390226773e+41,84096.33043260891
50,702,1,1,1,106282.50661911872,0.24,4.157989957688956e+41,106282.50661911872
48,784,1,1,1,-83716.64066517282,0.05,4.085838555761155e+41,-83716.64066517282
35,1502,3,3,1,-93015.1702673132,0.02,1.6607525898465517e+42,-93015.1702673132
54,623,3,1,4,-150386.73286915815,0.19,1.5026604194566305e+41,-150386.73286915815
50,1395,1,1,1,42801.10021398735,0.04,1.1355702322882564e+41,42801.10021398735
49,779,1,1,1,69220.50615064778,0.07,2.8864930260165147e+41,69220.50615064778
36,1418,3,1,3,-118379.8621884046,0.19,5.385910069102296e+41,-118379.8621884046
39,1418,2,1,3,119432.57120720256,0.01,1.3017281591914831e+42,119432.57120720256
57,1428,3,1,5,47404.53048810606,0.11,3.1531437152693918e+41,47404.53048810606
55,1463,1,1,1,100843.06255364916,0.25,6.365263846892279e+41,100843.06255364916
57,1322,2,1,3,230854.441402134,0.31,1.2799825577133795e+42,230854.441402134
39,669,1,1,1,574849.8725176665,0.13,7.37686713302919e+41,574849.8725176665
58,1690,3,1,5,131528.25552185814,0.01,3.4211948084205513e+41,131528.25552185814
58,1690,1,1,1,-93870.68706370896,0.1,9.629861164027133e+40,-93870.68706370896
59,706,2,2,5,32408.73272818144,0.34,1.2059004606090037e+41,32408.73272818144
42,729,3,1,5,-227989.49960814312,0.09,3.9832784840400805e+41,-227989.49960814312
52,494,3,2,5,-388868.1772497492,0.09,1.0067590646038185e+42,-388868.1772497492
44,921,1,1,1,965.0221835366716,0.07,7.166204451423873e+41,965.0221835366716
37,888,3,1,3,-132440.50435042425,0.02,5.164397978996944e+41,-132440.50435042425
47,763,3,3,5,-115787.01904094208,0.0,1.823533456717814e+41,-115787.01904094208
53,916,1,1,1,77218.76562572697,0.03,2.2025879925612075e+41,77218.76562572697
61,1680,1,1,1,75970.37893403384,0.26,6.2320651196279346e+41,75970.37893403384
38,669,1,1,1,141740.22953812638,0.32,9.695948992551732e+41,141740.22953812638
51,916,1,1,1,238251.2283699819,0.12,1.0132931038603357e+41,238251.2283699819
59,901,3,1,3,-48483.80567336332,0.1,2.4442761117217713e+41,-48483.80567336332
35,732,2,3,5,56973.644213627136,0.06,1.066756981572661e+42,56973.644213627136
39,848,2,1,5,-264822.3968175649,0.18,2.2829417123059355e+41,-264822.3968175649
56,905,2,1,3,193002.79578846207,0.06,2.4574832716649707e+41,193002.79578846207
56,749,1,1,1,157181.92049121342,0.32,4.380599938664906e+41,157181.92049121342
52,749,1,4,1,275891.3318787224,0.2,4.58699421369037e+41,275891.3318787224
